tweets_record_table.userid,tweets_record_table.lang,tweets_record_table.friendscount,tweets_record_table.location,tweets_record_table.followerscount,tweets_record_table.deviceused,tweets_record_table.retweetcount,tweets_record_table.issensitive,tweets_record_table.isretweet,tweets_record_table.isretweeted,tweets_record_table.postdate,tweets_record_table.text
1260725875,es,1054,La Plata,1320,Twitter Web App,0,False,False,False,Thu Aug 13 11:21:18 PDT 2020,Viene muuuy heavy la tarde. Mejor un ☕ y 👇🏻 https://t.co/ymHdnfV5BZ
3377756253,pt,417,gizelly & rafaella & anitta,2954,Twitter for iPhone,0,False,True,False,Thu Aug 13 11:21:18 PDT 2020,RT @xweltschmerzx: amiga voce não gosta dele vc gosta de direção hidráulica
1422676597,ja,706,千葉 市原市,489,Twitter for iPhone,0,False,False,False,Thu Aug 13 11:21:18 PDT 2020,@YushiNakajima ビンタから色々遡って好きです🤤
1176831185416273921,und,181,null,237,Twitter for iPhone,0,False,True,False,Thu Aug 13 11:21:18 PDT 2020,RT @Joga__Bonito_: https://t.co/N5kxTXAOyl
347332701,en,450,706-805,817,Twitter for iPhone,0,False,True,False,Thu Aug 13 11:21:18 PDT 2020,RT @TempoTheGenius: Lol bruh get this cookie stew outta here
1499530664,pt,476,ela/dela,1070,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:18 PDT 2020,Ai sinceramente kkkkkkk eu DESISTO
937086888560746497,fr,445,kabylie ,455,Twitter for Android,0,False,True,False,Thu Aug 13 11:21:18 PDT 2020,"RT @Mwew_w: *Je baisse mon masque pour respirer *
- Madame votre masque svp
Moi :"
1070322616190361600,en,270,null,130,Twitter for iPhone,0,False,False,False,Thu Aug 13 11:21:18 PDT 2020,"@WEKPOP_FRIENDS @Jeff__Benjamin  Would it be possible for you to invite #HanSeungwoo to your show? He just debuted as a solo artist with #Sacrifice and I’m sure many international fans would really appreciate it! 🙏🏾❤️💜

https://t.co/9WnN6TfKly"
1129329201243348992,th,73,null,44,Twitter Web App,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,RT @minedeleine: เห็นคนทักมาขอจากสตอรี่ไอจีชั้นเยอะเลย เอาไปใช้กันได้เลยนะไม่ต้องขอก่อนๆๆๆ แต่มันอารมณ์ล้วนๆเลยอะตอนพิมพ์55555 แบบแกรมม่าก้…
1734846187,es,1490,Buenos Aires,2174,Twitter Web App,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,"🎙️#AHORA @gsticco, cofundadora de @generoytrabajo, por @fmmilenium: ""El día del niño se instala cuando ni se pensaba en el concepto de género. Hay muchas formar de transitar la infancia"""
2840043162,und,60,WTF,101,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,@vmas @LittleMix and @RVsmtown ✋💕
1291904690,nl,175,null,51,Twitter Web App,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,@EmileF10 @drdisrespect Welke soort glitches. Kweet dan ze in de game zitten maar meer niet
1265239690543861761,en,1955,🇰🇪,1723,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,@AVB813 Happy birthday Amanda
943643423881547776,en,574,Canada ,371,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,@CamillaCarps Thanks! Tell me what you think
177972384,in,657,+62,277,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,@astri83 Mikir itu ngabisin tenaga bu 😆
1293367328319520769,und,10,null,10,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,@SubandhuNag2 @PrabhunathPani5 @SubhadraThakur2 @GaytriKashyap5 @bhupeshbaghel #हमेंन्यायचाहिए
1149775399905300485,en,295,6 Feet Under ,11888,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,RT @NoirSahara: Morning losers who ready to be fuked up by Queen https://t.co/80qmQG29RC
1282755985874935808,und,56,null,4,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,https://t.co/kYEj7oixQe
541705183,hi,829,"Madhya Pradesh, India",174,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,"RT @Amitesh61721224: @GSRajput_18 पटवारी भर्ती वाले युवाओं को रोजगार दे दीजिए |आपका युवा दिवस सार्थक हो जाएगा|
#पटवारी_भर्ती_पूरी_करो 
@Cho…"
1060871877063786497,ar,650,null,1146,Twitter Web App,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,"RT @Wsym_ps: فرحةة الطفل عمرو حسـام اثناء زيارته 
الأولى للمسجد الاقصى ❤️🇵🇸
#فلسطين_على_الخارطة  #فلسطين
#منبر_فلسطين   #ثائرون_فلسطينيون h…"
3793752433,in,2173, BUCINGANK MAPALA OFCKAMPOENG,2453,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,RT @loverrubk: @xkhoshi @itzvIia @ceycng @yongipoppo @injwunie @mmotwc @sunkiesse @jaehydung @skawngwur para jametie yang levelnya diatas r…
1165319095807406081,en,448,null,39,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,"RT @gammpim: TRINITY 
#วันนี้ดาราcalloutหรือยัง https://t.co/xtwnluGXNZ"
3339131319,pl,302,null,92,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,"#Murzyn
I co teraz ?
https://t.co/u5Fg8xFQPl"
1125884339806461952,es,1398,valle del Cauca,59,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,@hecmari69 Hola buenos días mucho gusto Juan José perlas soy single corro con los gastos de un encuentro o cita ok gracias y estoy disponible para tener sexo en lugares públicos
4433926595,en,478,null,202,Twitter for iPad,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,"RT @TheRickWilson: I am SHOCKED, I tell you."
1252046353368301568,pt,431,"Duque de Caxias, Brasil",325,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,"temos algo em comum?

idade: 12
signo: aquário 
altura: 1,68
calço: 40
moro: rj"
954103388,en,120,null,267,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,Still trying to fake it till you make it?🤦🏻‍♀️ leave me alone
885828741611405312,en,196,Malaysia,101,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,"RT @Azpapip: On a hygienic point of view, there is risk of rodents/viral contact when you eat by the river site. I've seen patients with Le…"
1002470098962079744,ja,225,null,186,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,RT @kago379: 分かっていてやっているなら死人が出たら殺人ですよね。また利権ですか？多くの国で5Gを禁止してきているのに新聞は知らん顔。保険会社ですら5Gによる被害に対しての契約はしないそうです。5Gは兵器利用で研究されてきました。そんな物を学校の校庭に設置しようとし…
1142020980568711168,en,58,null,5,Instagram,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,"lokhandeankita  demand #CBI enquiry into #SushantSinghRajput death case 
#ankitalokhande
#SushantSinghRajputDeathCase
#cbi #rheachakraborty @tweet2rhea #MumbaiPolice @ Mumbai, Maharashtra https://t.co/TOyXqIrUPA"
992739154969616384,th,103,null,8,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,RT @cookcucucu: ใช่ค่ะ พูดมานานมากแล้ว จนลมเพิ่งจะเปลี่ยนทิศนี่แหละค่ะ
2157488336,fr,2674,France,1143,Twitter Web App,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,"@ertseled491 @IrishCo82996599 @baroulot @GilbertAveugle @LFeule @3Lysdeschamps @Raphabljblj @EustacheSandri1 @tiatinou @PhilomeneCleo @ivonne43239179 @Humanite_Danger @rimfwes @bmichel7 @Katoenchemin @HCyrantoine @rambonesco @MohenogL @Frederic1L1 @J0RHAN_MR @fabius10scudi @G2Chaulle @RenardoDuNet @combatsespoir @BedardSebastien @nathalielavi @rpops1 @FRelativiser @C_Pantalon @gloriatv @ripostecatholiq @MichelJanva @timadanm24 @mcraffermi @frenchietradcat @FSSPXFR @djortsch @LaPorteLatine @CatholiqueTradi @Firestor2 @LaoutG @2LaRocheJaquel1 @matteos37643799 @Olive_St_M @m2_back @silvano_trotta @naigr77 @eterea_naive Une ""CONVOCATION"" SURRÉALISTE mais très RÉALISTE
https://t.co/3p3cPbCKp7

#StopDictatureSanitaire
#TraitementCOVIDTrouvé 100% efficace : https://t.co/4N3YrpPLU9
 NIVEAU de CO2 dans les MASQUES: https://t.co/NsMj4C8JKe 

@bolalai @Philoideal"
1054526611092094976,tr,1829,null,1486,Twitter Web App,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,"Bayıldım ..
    Kime sesleniyor acaba ....!! https://t.co/vwFHBHUvkO"
830801785799446528,und,679,null,588,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,@zeerajasthan_ @ashokgehlot51 @SachinPilot @PSKhachariyawas @RajCMO @RajGovOfficial @kcvenugopalmp @priyankagandhi @rssurjewala @pareek12sushant https://t.co/hE618drOrW
928242164097847296,ar,124,زحل,100,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,حسابي صاير فوضى
1259154346316611587,pt,138,"Belo Horizonte, Brasil",98,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,"MEU DEUS , QUE FALTA DE PACIÊNCIA É ESSA 💆🏻‍♀️"
1211774524963745793,es,138,null,136,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,"Aquí abajo de christian nodal, siempre será mi top..."
2558218811,en,484,East Coast,491,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,I can’t find the charger to my vibrator . Uhhhh
939547353479917568,th,585,null,341,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,โดยส่วนตัวคิดว่าวันนี้วันศุกร์ค่ะ แต่โดยส่วนรวมมันไม่ใช่ อิสัส
1196515591579934721,es,128,México,51,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,llevo como 3 semanas sin hacer ejercicio :(
1292957175183220737,es,26,null,2,Twitter Web App,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,"RT @pan_dali: y finalmente Vegetta se hiba con Luzu cantando la de ""tu me dejaste caeeeer pero ella me levantó"" 🎵🎶🎶😎
Esto pasa cuando escuc…"
1875486835,th,1163,null,104,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,RT @263rdday: จุฬาหยุดประสาทแดกได้ไหม หนูอายเขา #จุฬาปลิ้นปล้อน
1262669342786928644,tr,4161,"Kırşehir ,Türkiye 22 Kasım",3442,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,"RT @acar_acara: Ve aşk;
Alıp ötelere götürendir
Ağustosta yağan kar,
Fırtınalı havalarda çıkan gökkuşağıdır
Aşk düpedüz düşlerin başkentidi…"
1253292227326955520,ja,127,null,117,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,みんなDMしなくてごめん
573136162,pt,145,null,139,Twitter Web App,0,True,True,False,Thu Aug 13 09:39:25 PDT 2020,RT @compartopacks: Nay mostrando 👙❤️🔃 https://t.co/CyXEpY6ChK
168159827,en,549,London / Essex  🇬🇧,581,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,Today's heat is manageable it's just when it's over 30⁰C The UK just isn't built for it.
477036830,en,1890,New Brunswick ,801,Twitter for iPad,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,RT @ScottAdamsSays: Nothing is funnier than watching CNN try to turn a Middle East peace deal into some kind of Trump mistake. It will take…
2966486752,es,353,"Monterrey, Nuevo León",52,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,"“Aunque el mundo parezca un lugar de guerra, tú sigues siendo mi lugar de paz”."
3097869565,ja,4984,青森県,221,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,RT @isiyumi: 様子がおかしくなってるパルくん https://t.co/PB3iYi0FsQ
1284569817861718017,fr,13,null,2,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,"RT @poramor69961548: PERDON MAITINO
#SpinOffmaitinoTv #maitino  #PodcastMaitino https://t.co/iVzcshyMT7"
1091978888454975499,en,92,null,81,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,RT @richbrian: yall are not ready for this midsummer madness remix 💕💕💕💕💕
248284490,ar,33,Kuwait,25193,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,"RT @atvkw: الصحة:701 إصابة جديدة بـ (كوفيد 19) والإجمالي 74486 ولا حالات وفاة

النشرة كاملة
https://t.co/nswTNzLUKT https://t.co/nrAnrNKdJJ"
1285842599987654656,en,1044,"North Region, Singapore",52,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,"RT @sgbtm1456: am i the only one who prefers a shaved dick? Like don’t have to be clean shaved, as long as it’s trimmed. I get very disgust…"
567165685,en,365,"Paris, France",960,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,RT @JadeEatsCookies: Fuck you and your system Boris.
1180077559247233026,ar,480,null,991,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,"RT @mohammed_nje735: '' والـذين سـقطوا من عـين القـلب لا يـمكن أن يستـوطنوه 
مجـددا ولو دفـعوا أعـمارهم كـضريبة للعـودة ..''"
1163345853119004673,th,259,null,17,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,RT @sagaming_989sa: กระตุกดีมาก รุมเย็ดเมียตัวเอง https://t.co/CFMjM3i5xE
847193757581627392,en,244,null,140,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,RT @jaylene_romero: the fact that it’s rainy n gloomy the day i wanted to take pictures is rude n disrespectful
1155686327729287169,en,182,null,49,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,"RT @DeepLeffen: If you find that every character you play against is toxic, don’t be surprised to discover that you're the toxic one."
965673602619240449,es,391,Panamá,476,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,"Hay un lugar bonito en aguas y de una vez la gente lo gasta con las fotos, nombe hasta que le quitan la gracia a las cosas"
805481243139772417,en,205,Mid Marathon 10 toes down,153,Twitter Web App,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,RT @twanhaywood: I’m suppose to be working on music but I’m over here listening to the Lion King 2 soundtrack 🤕 https://t.co/oVavakuFXo
864856084925661184,ja,807,null,81,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,"RT @kunktkun: 【実録絵日記】
アラサー乳をとる

・マジで絵日記なので良し悪しことつくってる
・文字めちゃくちゃ多い
・折角なかなか無い経験するので今後も日記描きたい https://t.co/S58Xtyd7OL"
208576714,es,234,null,135,Twitter Web App,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,"RT @luischumaceiro: Tania Diaz (Brillante intelectual chavista): ""Las personas mueren a propósito para culpar a Maduro..."""
451932055,in,180,null,197,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,RT @priacoklatt: @berbijawa @bangunandrian Gini2 ni yg salah. Bukan baju nya yg salah mba. Agusutus itu angin selatan. Angin yg bertiup dar…
1215500342466686976,en,1422,"Orange City, FL",822,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,RT @MileyCyrus: TONIGHT!!!! @callherdaddy ❤️💋 ☎️ #MidnightSky https://t.co/6xdMSAZ2iT
886911580759130112,ja,1150,にのみやかずなり,827,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,今日もジュワッと #ファミチキたべたい @famima_now #ファミマ https://t.co/4CgineBrKx
244845501,th,120,"Bangkok, Thailand",294,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,RT @jaiiannss: ไหวหรอคะ ridin' ของเด็กหนุ่มที่เพิ่งอายุ 21 วันนี้ https://t.co/WGxfdKwpNB
1267851087513444357,und,1721,null,783,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,RT @feelsthetics: https://t.co/FsBExb2ahT
939946712290021377,tl,694,Remote Location ,70,Twitter Web App,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,"RT @bosswala: 🇿🇼Chauya chamanga makamirira maZimbo amwari.

👉Hande titange ne RETWEET
👉Toenda pa like
👉Totevera vanhu
👉Varamba kutamba todz…"
754482108,tl,346,Hati Mr. Jeon,273,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,"@guntaehyvng WE LOVE YOU KIM TAEHYUNG 
WE WUFF U KA TEYUNG GANTENG"
717726722649628672,es,4995,Bolivia,122,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,"RT @Blancae02011440: Después del trabajo  ,quiero sentir algo rico, alguien que se anime... https://t.co/m6Jxu2GGFL"
2510607653,en,1249,null,568,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,"RT @ericnamofficial: 2 weeks into #TheOtherSide. Hope y’all are loving the album. 
⠀
Listen ➡️: https://t.co/vDmKpXhjGB https://t.co/aKdUTS…"
61863751,en,5157,"Liverpool EU, mainly.",5654,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,"@dianthadevries I could, but Germany is my first choice."
1142502329708613633,ar,216,سلطنة عمان,119,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,"@almwathiq_k الله الله الله 🥺♥️♥️♥️♥️ 

لو بس تصير صدق 💔"
1053733999,und,748,null,784,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,@RedNationRising 🙋‍♀️🙋‍♀️🙋‍♀️
3294149993,und,222,nao,291,Twitter Web App,0,False,True,False,Thu Aug 13 09:39:25 PDT 2020,RT @animalaleatory: https://t.co/Vwz5LRirMN
835505413,en,797,London,616,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:25 PDT 2020,"Babies cant see me smiling at them, just my two cold dead eyes staring them out ☹️😷. #masklife #nocovidtho"
